experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,dataset.counts_selected.pos,dataset.counts_selected.neg,dataset.breakdown_selected.positive_quality.high,dataset.breakdown_selected.positive_quality.medium,dataset.breakdown_selected.positive_call_type.growl,dataset.breakdown_selected.positive_call_type.grunt,dataset.breakdown_selected.negative_total,metrics.iid.default_0.5.threshold,metrics.iid.default_0.5.precision,metrics.iid.default_0.5.recall,metrics.iid.default_0.5.f1,metrics.iid.default_0.5.accuracy,metrics.iid.default_0.5.tp,metrics.iid.default_0.5.fp,metrics.iid.default_0.5.fn,metrics.iid.default_0.5.tn,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.best_f1.tp,metrics.iid.best_f1.fp,metrics.iid.best_f1.fn,metrics.iid.best_f1.tn,metrics.iid.high_precision.threshold,metrics.iid.high_precision.precision,metrics.iid.high_precision.recall,metrics.iid.high_precision.f1,metrics.iid.high_precision.accuracy,metrics.iid.high_precision.tp,metrics.iid.high_precision.fp,metrics.iid.high_precision.fn,metrics.iid.high_precision.tn,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.default_0.5.threshold,metrics.ood.default_0.5.precision,metrics.ood.default_0.5.recall,metrics.ood.default_0.5.f1,metrics.ood.default_0.5.accuracy,metrics.ood.default_0.5.tp,metrics.ood.default_0.5.fp,metrics.ood.default_0.5.fn,metrics.ood.default_0.5.tn,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.best_f1.tp,metrics.ood.best_f1.fp,metrics.ood.best_f1.fn,metrics.ood.best_f1.tn,metrics.ood.high_precision.threshold,metrics.ood.high_precision.precision,metrics.ood.high_precision.recall,metrics.ood.high_precision.f1,metrics.ood.high_precision.accuracy,metrics.ood.high_precision.tp,metrics.ood.high_precision.fp,metrics.ood.high_precision.fn,metrics.ood.high_precision.tn,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,metadata.hostname,metadata.user,__exp_path,metrics.iid.high_precision,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,dataset.breakdown_selected.positive_quality.low,dataset.breakdown_selected.positive_call_type.both,metrics.ood.high_precision,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training.dropout,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio
stage1_sweep_046,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.679,0,0,923,1953,1.0,0.504,0.476,0.489,0.682,439,432,484,1521,,,,,,,,,,0.623,0.747,0.5,0.0,0.0,0.0,0.477,0,0,1836,1676,1.0,0.488,0.181,0.264,0.472,333,350,1503,1326,,,,,,,,,,0.485,0.469,2025-09-17T11:55:09.402550Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\stage1_sweep_046,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0005,,512.0,False,0.25,False,repeat,0.0
stage1_sweep_047,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.648,0,0,938,1724,1.0,0.418,0.272,0.329,0.61,255,355,683,1369,,,,,,,,,,0.529,0.664,0.5,0.0,0.0,0.0,0.451,0,0,1835,1508,1.0,0.519,0.204,0.293,0.459,374,347,1461,1161,,,,,,,,,,0.483,0.443,2025-09-17T12:15:12.487771Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\stage1_sweep_047,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.001,,512.0,False,0.25,False,repeat,0.0
stage1_sweep_048,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.662,0,0,960,1884,1.0,0.405,0.353,0.377,0.607,339,498,621,1386,,,,,,,,,,0.539,0.685,0.5,0.0,0.0,0.0,0.474,0,0,1879,1694,1.0,0.468,0.17,0.249,0.462,319,363,1560,1331,,,,,,,,,,0.474,0.461,2025-09-17T12:36:14.221761Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\stage1_sweep_048,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.001,,512.0,False,0.25,False,repeat,0.0
stage1_sweep_049,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.697,0,0,808,1855,1.0,0.626,0.436,0.514,0.75,352,210,456,1645,,,,,,,,,,0.663,0.778,0.5,0.0,0.0,0.0,0.475,0,0,1833,1659,1.0,0.746,0.137,0.232,0.523,252,86,1581,1573,,,,,,,,,,0.543,0.498,2025-09-17T12:56:10.105845Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\stage1_sweep_049,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0001,,512.0,False,0.5,False,repeat,0.0
stage1_sweep_050,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.663,0,0,979,1929,1.0,0.182,0.051,0.08,0.603,50,225,929,1704,,,,,,,,,,0.466,0.648,0.5,0.0,0.0,0.0,0.469,0,0,1894,1675,1.0,0.356,0.041,0.074,0.452,78,141,1816,1534,,,,,,,,,,0.478,0.458,2025-09-17T13:16:28.483686Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\stage1_sweep_050,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0001,,512.0,False,0.5,False,repeat,0.0
stage1_sweep_051,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.669,0,0,995,2014,1.0,0.225,0.027,0.048,0.647,27,93,968,1921,,,,,,,,,,0.491,0.665,0.5,0.0,0.0,0.0,0.468,0,0,1934,1702,1.0,0.5,0.017,0.032,0.468,32,32,1902,1670,,,,,,,,,,0.499,0.468,2025-09-17T13:36:29.980155Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\stage1_sweep_051,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0005,,512.0,False,0.5,False,repeat,0.0
stage1_sweep_052,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.663,0,0,988,1943,1.0,0.395,0.17,0.238,0.633,168,257,820,1686,,,,,,,,,,0.514,0.671,0.5,0.0,0.0,0.0,0.471,0,0,1906,1700,1.0,0.466,0.069,0.12,0.466,131,150,1775,1550,,,,,,,,,,0.49,0.466,2025-09-17T13:55:58.338004Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\stage1_sweep_052,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0005,,512.0,False,0.5,False,repeat,0.0
stage1_sweep_053,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.667,0,0,980,1963,1.0,0.475,0.262,0.338,0.658,257,284,723,1679,,,,,,,,,,0.557,0.696,0.5,0.0,0.0,0.0,0.462,0,0,1937,1663,1.0,0.546,0.122,0.199,0.473,236,196,1701,1467,,,,,,,,,,0.502,0.463,2025-09-17T14:15:57.752652Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\stage1_sweep_053,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.001,,512.0,False,0.5,False,repeat,0.0
stage1_sweep_054,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.682,0,0,981,2106,1.0,0.161,0.031,0.051,0.641,30,156,951,1950,,,,,,,,,,0.478,0.673,0.5,0.0,0.0,0.0,0.486,0,0,1923,1815,1.0,0.345,0.035,0.063,0.47,67,127,1856,1688,,,,,,,,,,0.483,0.477,2025-09-17T14:36:44.339737Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\stage1_sweep_054,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.001,,512.0,False,0.5,False,repeat,0.0
stage1_sweep_055,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.662,0,0,1079,2109,1.0,0.451,0.291,0.354,0.64,314,383,765,1726,,,,,,,,,,0.555,0.69,0.5,0.0,0.0,0.0,0.493,0,0,1948,1892,1.0,0.394,0.104,0.164,0.464,202,311,1746,1581,,,,,,,,,,0.47,0.477,2025-09-17T14:56:21.574255Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\stage1_sweep_055,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0001,,1024.0,False,0.0,False,repeat,0.0
stage1_sweep_056,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.657,0,0,966,1853,1.0,0.568,0.688,0.622,0.714,665,506,301,1347,,,,,,,,,,0.712,0.792,0.5,0.0,0.0,0.0,0.495,0,0,1698,1663,1.0,0.689,0.676,0.683,0.683,1148,517,550,1146,,,,,,,,,,0.682,0.641,2025-09-17T15:16:20.366955Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\stage1_sweep_056,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0001,,1024.0,False,0.0,False,repeat,0.0
stage1_sweep_057,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.684,0,0,962,2079,1.0,0.494,0.352,0.411,0.681,339,347,623,1732,,,,,,,,,,0.59,0.73,0.5,0.0,0.0,0.0,0.483,0,0,1918,1793,1.0,0.572,0.196,0.292,0.509,376,281,1542,1512,,,,,,,,,,0.519,0.494,2025-09-17T19:48:32.470417Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_057,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0005,,1024.0,False,0.0,False,repeat,0.0
stage1_sweep_058,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.669,0,0,970,1959,1.0,0.329,0.125,0.181,0.626,121,247,849,1712,,,,,,,,,,0.499,0.668,0.5,0.0,0.0,0.0,0.473,0,0,1867,1678,1.0,0.468,0.089,0.15,0.467,167,190,1700,1488,,,,,,,,,,0.488,0.467,2025-09-17T20:09:08.402515Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_058,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0005,,1024.0,False,0.0,False,repeat,0.0
stage1_sweep_059,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.673,0,0,1028,2118,1.0,0.425,0.747,0.541,0.586,768,1041,260,1077,,,,,,,,,,0.572,0.743,0.5,0.0,0.0,0.0,0.48,0,0,1965,1812,1.0,0.613,0.736,0.669,0.621,1447,913,518,899,,,,,,,,,,0.564,0.56,2025-09-17T20:29:49.486237Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_059,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.001,,1024.0,False,0.0,False,repeat,0.0
stage1_sweep_060,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.65,0,0,985,1826,1.0,0.34,0.222,0.269,0.576,219,425,766,1401,,,,,,,,,,0.488,0.645,0.5,0.0,0.0,0.0,0.447,0,0,1913,1547,1.0,0.594,0.311,0.408,0.501,594,406,1319,1141,,,,,,,,,,0.515,0.459,2025-09-17T20:50:17.586542Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_060,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.001,,1024.0,False,0.0,False,repeat,0.0
stage1_sweep_061,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.66,0,0,839,1626,1.0,0.615,0.207,0.31,0.686,174,109,665,1517,,,,,,,,,,0.57,0.694,0.5,0.0,0.0,0.0,0.46,0,0,1775,1509,1.0,0.479,0.052,0.094,0.457,93,101,1682,1408,,,,,,,,,,0.493,0.456,2025-09-17T21:10:14.162731Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_061,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0001,,1024.0,False,0.25,False,repeat,0.0
stage1_sweep_062,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.662,0,0,927,1817,1.0,0.557,0.337,0.42,0.685,312,248,615,1569,,,,,,,,,,0.597,0.713,0.5,0.0,0.0,0.0,0.473,0,0,1802,1615,1.0,0.461,0.094,0.157,0.464,170,199,1632,1416,,,,,,,,,,0.485,0.465,2025-09-17T21:29:52.290395Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_062,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0001,,1024.0,False,0.25,False,repeat,0.0
stage1_sweep_063,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.674,0,0,886,1833,1.0,0.474,0.998,0.642,0.638,884,982,2,851,,,,,,,,,,0.73,0.878,0.5,0.0,0.0,0.0,0.473,0,0,1815,1627,1.0,0.626,0.969,0.76,0.678,1759,1053,56,574,,,,,,,,,,0.636,0.684,2025-09-17T21:50:04.145521Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_063,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0005,,1024.0,False,0.25,False,repeat,0.0
stage1_sweep_064,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.67,0,0,930,1887,1.0,0.456,0.889,0.603,0.613,827,988,103,899,,,,,,,,,,0.657,0.806,0.5,0.0,0.0,0.0,0.472,0,0,1849,1656,1.0,0.557,0.559,0.558,0.532,1034,824,815,832,,,,,,,,,,0.528,0.493,2025-09-17T22:10:40.217587Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_064,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0005,,1024.0,False,0.25,False,repeat,0.0
stage1_sweep_065,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.662,0,0,961,1879,1.0,0.409,0.173,0.243,0.636,166,240,795,1639,,,,,,,,,,0.521,0.672,0.5,0.0,0.0,0.0,0.477,0,0,1845,1686,1.0,0.462,0.056,0.1,0.473,104,121,1741,1565,,,,,,,,,,0.492,0.474,2025-09-17T22:31:18.108949Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_065,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.001,,1024.0,False,0.25,False,repeat,0.0
stage1_sweep_066,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.682,0,0,969,2082,1.0,0.475,0.877,0.616,0.653,850,940,119,1142,,,,,,,,,,0.692,0.833,0.5,0.0,0.0,0.0,0.481,0,0,1886,1750,1.0,0.628,0.714,0.668,0.632,1347,799,539,951,,,,,,,,,,0.603,0.58,2025-09-17T22:51:24.498648Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_066,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.001,,1024.0,False,0.25,False,repeat,0.0
stage1_sweep_067,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.642,0,0,972,1742,1.0,0.274,0.151,0.195,0.553,147,389,825,1353,,,,,,,,,,0.46,0.623,0.5,0.0,0.0,0.0,0.447,0,0,1887,1524,1.0,0.237,0.063,0.1,0.369,119,383,1768,1141,,,,,,,,,,0.403,0.399,2025-09-17T23:11:42.829498Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_067,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0001,,1024.0,False,0.5,False,repeat,0.0
stage1_sweep_068,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.664,0,0,995,1969,1.0,0.467,0.287,0.356,0.65,286,327,709,1642,,,,,,,,,,0.559,0.695,0.5,0.0,0.0,0.0,0.47,0,0,1891,1680,1.0,0.495,0.104,0.172,0.469,197,201,1694,1479,,,,,,,,,,0.493,0.467,2025-09-18T01:43:56.469726Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_068,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0001,,1024.0,False,0.5,False,repeat,0.0
stage1_sweep_069,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.691,0,0,1034,2315,1.0,0.315,0.157,0.209,0.635,162,352,872,1963,,,,,,,,,,0.501,0.692,0.5,0.0,0.0,0.0,0.482,0,0,1948,1810,1.0,0.498,0.074,0.129,0.481,144,145,1804,1665,,,,,,,,,,0.497,0.48,2025-09-18T02:04:44.611620Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_069,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0005,,1024.0,False,0.5,False,repeat,0.0
stage1_sweep_070,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.666,0,0,938,1871,1.0,0.521,0.921,0.666,0.691,864,794,74,1077,,,,,,,,,,0.778,0.874,0.5,0.0,0.0,0.0,0.475,0,0,1844,1666,1.0,0.59,0.619,0.604,0.574,1142,793,702,873,,,,,,,,,,0.56,0.524,2025-09-18T02:24:52.476056Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_070,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.0005,,1024.0,False,0.5,False,repeat,0.0
stage1_sweep_071,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.66,0,0,964,1871,1.0,0.475,0.87,0.615,0.629,839,927,125,944,,,,,,,,,,0.679,0.806,0.5,0.0,0.0,0.0,0.477,0,0,1843,1678,1.0,0.542,0.496,0.518,0.517,915,773,928,905,,,,,,,,,,0.505,0.483,2025-09-18T02:44:11.756941Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_071,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.001,,1024.0,False,0.5,False,repeat,0.0
stage1_sweep_072,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.659,0,0,973,1879,1.0,0.293,0.138,0.187,0.593,134,323,839,1556,,,,,,,,,,0.479,0.65,0.5,0.0,0.0,0.0,0.468,0,0,1890,1661,1.0,0.36,0.058,0.099,0.444,109,194,1781,1467,,,,,,,,,,0.47,0.453,2025-09-18T03:03:05.893024Z,5943cb74961e6827767f18c07882f859d9356d4c,TylerSchwenksPC,tyler,experiments\stage1_sweep_072,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,2.0,0.25,0.001,,1024.0,False,0.5,False,repeat,0.0
